"","dtpv","date","time","district","kts","kuch","fatal","injury","driving_mode","latitude","longitude","road_cat","road_cond","weather_cond"
"5447","pedestrian_hit",2019-11-03,2020-06-01 18:55:00,"krasnogvard",1,2,0,1,"part_closed",30.411572,59.968163,"local","wet","rain"
"5448","pedestrian_hit",2019-11-03,2020-06-01 20:55:00,"primorsk",1,2,0,1,"open",30.244679,60.002748,"local","wet","clouds"
"5449","obstacle_hit",2019-11-03,2020-06-01 22:10:00,"kurort",1,2,0,2,"open",29.995379,60.050039,"local","wet","clouds"
"5450","pedestrian_hit",2019-11-03,2020-06-01 23:40:00,"vasil",1,2,0,1,"open",30.233216,59.938386,"local","wet","clear"
"5451","collision",2019-11-04,2020-06-01 00:00:00,"primorsk",2,4,0,2,"open",30.32187,59.99261,"local","wet","clouds"
"5452","pedestrian_hit",2019-11-04,2020-06-01 00:02:00,"kalin",1,2,0,1,"part_closed",30.375105,60.044843,"local","dry","clear"
"5453","bicycle_hit",2019-11-04,2020-06-01 09:00:00,"vyborg",2,2,0,1,"part_closed",30.332083,59.992408,"local","unknown","clouds"
"5454","collision",2019-11-04,2020-06-01 10:30:00,"kalin",2,3,0,1,"part_closed",30.382261,59.979249,"local","wet","clear"
"5455","pedestrian_hit",2019-11-04,2020-06-01 16:00:00,"nevski",1,2,0,1,"part_closed",30.453758,59.90493,"local","unknown","clouds"
"5456","collision",2019-11-04,2020-06-01 16:00:00,"nevski",2,3,0,1,"part_closed",30.499163,59.859062,"local","wet","clouds"
"5457","collision",2019-11-04,2020-06-01 17:25:00,"kalin",2,3,0,1,"part_closed",30.434479,60.007198,"local","dry","clouds"
"5458","passenger_fall",2019-11-04,2020-06-01 17:45:00,"kalin",1,2,0,1,"open",30.391349,59.967803,"local","dry","clouds"
"5459","collision",2019-11-04,2020-06-01 19:15:00,"frunz",3,4,0,2,"part_closed",30.430605,59.846448,"local","unknown","clouds"
"5460","collision",2019-11-04,2020-06-01 20:18:00,"kirov",3,5,0,4,"part_closed",30.246552,59.869,"local","wet","clouds"
"5461","obstacle_hit",2019-11-05,2020-06-01 07:30:00,"krasnogvard",1,1,0,1,"part_closed",30.475988,59.94433,"local","wet","clear"
"5462","collision",2019-11-05,2020-06-01 08:00:00,"petrodvorts",2,2,0,1,"part_closed",30.071039,59.832697,"local","dry","clouds"
"5463","pedestrian_hit",2019-11-05,2020-06-01 08:45:00,"primorsk",1,2,0,1,"open",30.225417,60.008718,"local","dry","clouds"
"5464","passenger_fall",2019-11-05,2020-06-01 11:44:00,"kolpino",1,2,0,1,"part_closed",30.59334,59.749364,"local","wet","clouds"
"5465","pedestrian_hit",2019-11-05,2020-06-01 12:00:00,"vyborg",1,2,0,1,"part_closed",30.348444,60.000064,"not_specified","unknown","unknown"
"5466","collision",2019-11-05,2020-06-01 14:07:00,"nevski",3,2,0,1,"part_closed",30.484861,59.868542,"local","wet","clouds"
"5467","collision",2019-11-05,2020-06-01 14:44:00,"center",2,3,0,3,"part_closed",30.387089,59.931167,"local","wet","clouds"
"5468","collision",2019-11-05,2020-06-01 16:00:00,"center",2,2,0,1,"part_closed",30.377798,59.943491,"local","dry","clear"
"5469","pedestrian_hit",2019-11-05,2020-06-01 17:20:00,"krasnogvard",1,2,0,1,"part_closed",30.437193,59.953119,"local","unknown","clouds"
"5470","pedestrian_hit",2019-11-05,2020-06-01 17:30:00,"krasnosel",1,2,0,1,"part_closed",30.169133,59.864217,"local","wet","clouds"
"5471","pedestrian_hit",2019-11-05,2020-06-01 17:40:00,"kirov",1,2,0,1,"open",30.251713,59.859304,"local","dry","clouds"
"5472","bicycle_hit",2019-11-05,2020-06-01 18:00:00,"kalin",2,2,0,1,"part_closed",30.367649,60.018851,"local","wet","clouds"
"5473","pedestrian_hit",2019-11-05,2020-06-01 18:35:00,"krasnogvard",1,2,0,1,"part_closed",30.49294,59.956815,"local","wet","unknown"
"5474","pedestrian_hit",2019-11-05,2020-06-01 19:10:00,"kirov",1,2,1,0,"open",30.27625,59.89977,"local","wet","rain"
"5475","pedestrian_hit",2019-11-05,2020-06-01 19:40:00,"nevski",1,2,0,1,"part_closed",30.493348,59.896396,"not_specified","wet","snow"
"5476","collision",2019-11-05,2020-06-01 19:42:00,"vasil",2,3,0,1,"open",30.256519,59.931366,"local","wet","clouds"
"5477","pedestrian_hit",2019-11-05,2020-06-01 20:30:00,"mosk",1,2,0,1,"open",30.326107,59.821545,"not_specified","wet","clouds"
"5478","collision",2019-11-05,2020-06-01 21:15:00,"center",2,4,0,2,"part_closed",30.358154,59.926759,"local","wet","clouds"
"5479","pedestrian_hit",2019-11-05,2020-06-01 21:20:00,"center",1,3,0,2,"part_closed",30.358894,59.943975,"local","wet","clouds"
"5480","pedestrian_hit",2019-11-05,2020-06-01 21:30:00,"admiral",1,2,0,1,"open",30.302578,59.92434,"local","wet","rain"
"5481","bicycle_hit",2019-11-06,2020-06-01 07:40:00,"kalin",2,2,0,1,"part_closed",30.36752,60.019322,"local","unknown","unknown"
"5482","passenger_fall",2019-11-06,2020-06-01 07:45:00,"kirov",1,2,0,1,"open",30.216565,59.848453,"local","dry","clear"
"5483","collision",2019-11-06,2020-06-01 08:30:00,"kirov",2,2,0,1,"open",30.209688,59.83191,"not_specified","dry","clear"
"5484","pedestrian_hit",2019-11-06,2020-06-01 10:30:00,"mosk",3,5,0,2,"part_closed",30.352178,59.852882,"local","dry","clear"
"5485","collision",2019-11-06,2020-06-01 11:10:00,"nevski",3,3,0,1,"part_closed",30.46394,59.889604,"local","dry","clear"
"5486","collision",2019-11-06,2020-06-01 11:10:00,"frunz",2,5,0,3,"part_closed",30.369494,59.881874,"local","dry","clouds"
"5487","collision",2019-11-06,2020-06-01 14:30:00,"kalin",3,2,0,1,"part_closed",30.367445,59.965145,"local","wet","clear"
"5488","pedestrian_hit",2019-11-06,2020-06-01 16:15:00,"vyborg",1,2,0,1,"part_closed",30.281807,60.073646,"not_specified","unknown","clear"
"5489","passenger_fall",2019-11-06,2020-06-01 17:00:00,"krasnogvard",1,2,0,1,"open",30.487039,59.950723,"local","unknown","unknown"
"5490","pedestrian_hit",2019-11-06,2020-06-01 17:09:00,"center",1,2,0,1,"open",30.32528,59.92892,"local","dry","clouds"
"5491","passenger_fall",2019-11-06,2020-06-01 18:45:00,"primorsk",1,2,0,1,"open",30.207853,59.988008,"local","wet","clouds"
"5492","pedestrian_hit",2019-11-06,2020-06-01 19:00:00,"kalin",1,2,0,1,"open",30.386413,60.04248,"local","dry","clouds"
"5493","pedestrian_hit",2019-11-06,2020-06-01 19:25:00,"admiral",1,2,0,1,"open",30.291034,59.925302,"local","dry","clouds"
"5494","policeman_hit",2019-11-06,2020-06-01 20:30:00,"krasnosel",1,2,0,1,"open",30.148308,59.847752,"local","dry","clouds"
"5495","off_road",2019-11-07,2020-06-01 00:10:00,"pushkin",1,1,0,1,"open",30.496976,59.780348,"local","dry","clouds"
"5496","passenger_fall",2019-11-07,2020-06-01 09:05:00,"petrograd",1,2,0,1,"part_closed",30.320839,59.956031,"local","dry","clear"
"5497","collision",2019-11-07,2020-06-01 09:55:00,"kurort",2,4,0,2,"open",29.98877,60.136868,"regional","dry","clear"
"5498","pedestrian_hit",2019-11-07,2020-06-01 10:00:00,"krasnogvard",1,2,0,1,"open",30.4536,59.9614,"not_specified","dry","clouds"
"5499","collision",2019-11-07,2020-06-01 10:00:00,"frunz",2,3,0,1,"part_closed",30.405082,59.872823,"local","dry","clear"
"5500","pedestrian_hit",2019-11-07,2020-06-01 10:17:00,"pushkin",1,2,0,1,"open",30.384976,59.808291,"local","dry","clear"
"5501","collision",2019-11-07,2020-06-01 11:00:00,"frunz",5,8,0,3,"part_closed",30.382283,59.87215,"local","dry","clear"
"5502","passenger_fall",2019-11-07,2020-06-01 12:08:00,"admiral",1,2,0,1,"open",30.310796,59.934817,"local","dry","clouds"
"5503","pedestrian_hit",2019-11-07,2020-06-01 12:50:00,"kolpino",1,2,0,1,"open",30.581968,59.735211,"local","dry","clouds"
"5504","collision",2019-11-07,2020-06-01 13:40:00,"petrograd",2,3,0,1,"part_closed",30.275037,59.964404,"local","dry","clear"
"5505","passenger_fall",2019-11-07,2020-06-01 14:30:00,"krasnogvard",1,2,0,1,"part_closed",30.461891,59.945189,"local","unknown","unknown"
"5506","pedestrian_hit",2019-11-07,2020-06-01 15:30:00,"pushkin",1,2,0,1,"open",30.416615,59.706734,"local","dry","clouds"
"5507","pedestrian_hit",2019-11-07,2020-06-01 16:10:00,"vasil",1,2,0,1,"open",30.224215,59.949617,"local","dry","clear"
"5508","pedestrian_hit",2019-11-07,2020-06-01 16:10:00,"petrograd",1,2,0,1,"part_closed",30.302471,59.959887,"local","dry","clear"
"5509","pedestrian_hit",2019-11-07,2020-06-01 18:00:00,"nevski",1,2,0,1,"part_closed",30.463929,59.889664,"local","dry","clouds"
"5510","pedestrian_hit",2019-11-07,2020-06-01 19:30:00,"vyborg",1,2,0,1,"part_closed",30.323467,60.034657,"local","dry","clouds"
"5511","passenger_fall",2019-11-07,2020-06-01 20:00:00,"center",1,2,0,1,"part_closed",30.393494,59.942787,"local","unknown","unknown"
"5512","collision",2019-11-07,2020-06-01 21:20:00,"frunz",2,3,0,1,"part_closed",30.352532,59.87866,"local","dry","clouds"
"5513","collision",2019-11-08,2020-06-01 06:20:00,"mosk",2,3,0,1,"open",30.321633,59.852144,"local","snow","clouds"
"5514","pedestrian_hit",2019-11-08,2020-06-01 09:10:00,"kalin",1,2,1,0,"part_closed",30.426722,60.034041,"local","wet","clouds"
"5515","passenger_fall",2019-11-08,2020-06-01 09:15:00,"kalin",1,2,0,1,"open",30.384289,59.96797,"local","dry","clear"
"5516","collision",2019-11-08,2020-06-01 10:45:00,"mosk",2,3,0,1,"open",30.352736,59.852047,"local","wet","clouds"
"5517","collision",2019-11-08,2020-06-01 11:50:00,"vyborg",2,3,1,0,"part_closed",30.366436,60.036153,"local","unknown","unknown"
"5518","passenger_fall",2019-11-08,2020-06-01 12:30:00,"kirov",1,3,0,2,"part_closed",30.216007,59.833349,"local","dry","clear"
"5519","collision",2019-11-08,2020-06-01 16:30:00,"mosk",4,3,0,1,"open",30.313919,59.866991,"local","wet","clouds"
"5520","bicycle_hit",2019-11-08,2020-06-01 17:20:00,"kirov",2,2,0,1,"open",30.282665,59.851632,"not_specified","dry","clouds"
"5521","pedestrian_hit",2019-11-08,2020-06-01 17:34:00,"admiral",1,2,0,1,"open",30.308189,59.92863,"local","wet","clouds"
"5522","collision",2019-11-08,2020-06-01 17:55:00,"kalin",2,2,0,1,"part_closed",30.36781,60.01647,"local","unknown","clouds"
"5523","pedestrian_hit",2019-11-08,2020-06-01 19:15:00,"kirov",1,2,0,1,"part_closed",30.249009,59.858162,"local","dry","clouds"
"5524","pedestrian_hit",2019-11-08,2020-06-01 19:20:00,"pushkin",1,2,0,1,"open",30.422044,59.730176,"local","wet","clouds"
"5525","collision",2019-11-08,2020-06-01 20:20:00,"center",4,3,0,1,"part_closed",30.361887,59.940192,"local","wet","rain"
"5526","collision",2019-11-08,2020-06-01 23:00:00,"mosk",4,4,0,1,"open",30.294371,59.860462,"local","wet","clouds"
"5527","collision",2019-11-09,2020-06-01 04:00:00,"krasnosel",2,3,0,1,"part_closed",30.155904,59.851142,"local","wet","clouds"
"5528","obstacle_hit",2019-11-09,2020-06-01 05:00:00,"kalin",1,1,0,1,"open",30.411379,59.970096,"local","wet","fog"
"5529","collision",2019-11-09,2020-06-01 07:15:00,"admiral",2,3,0,2,"open",30.300207,59.904661,"local","wet","clouds"
"5530","pedestrian_hit",2019-11-09,2020-06-01 08:30:00,"vyborg",1,2,0,1,"open",30.354044,60.031833,"local","dry","clear"
"5531","collision",2019-11-09,2020-06-01 10:31:00,"frunz",2,2,0,1,"part_closed",30.362885,59.860398,"local","wet","clouds"
"5532","pedestrian_hit",2019-11-09,2020-06-01 11:00:00,"mosk",1,2,0,1,"open",30.348401,59.842734,"local","wet","clouds"
"5533","pedestrian_hit",2019-11-09,2020-06-01 11:40:00,"frunz",1,2,0,1,"open",30.396906,59.839322,"not_specified","wet","clouds"
"5534","hit_run",2019-11-09,2020-06-01 13:00:00,"vyborg",3,3,0,1,"part_closed",30.358433,60.047923,"local","unknown","clouds"
"5535","collision",2019-11-09,2020-06-01 13:25:00,"admiral",2,2,0,1,"open",30.281646,59.923162,"local","wet","clouds"
"5536","pedestrian_hit",2019-11-09,2020-06-01 14:05:00,"pushkin",1,2,0,1,"open",30.423803,59.719369,"local","wet","rain"
"5537","pedestrian_hit",2019-11-09,2020-06-01 14:22:00,"kolpino",1,2,0,1,"part_closed",30.665331,59.774061,"local","wet","clouds"
"5538","pedestrian_hit",2019-11-09,2020-06-01 14:30:00,"vyborg",3,2,0,1,"part_closed",30.382926,60.063256,"not_specified","unknown","clouds"
"5539","pedestrian_hit",2019-11-09,2020-06-01 15:45:00,"vasil",1,2,0,1,"open",30.2477,59.933963,"local","wet","rain"
"5540","pedestrian_hit",2019-11-09,2020-06-01 17:27:00,"kalin",1,2,0,1,"part_closed",30.425617,60.008872,"local","wet","rain"
"5541","pedestrian_hit",2019-11-09,2020-06-01 17:30:00,"krasnogvard",1,2,0,1,"part_closed",30.436206,59.968362,"local","wet","rain"
"5542","collision",2019-11-09,2020-06-01 17:30:00,"mosk",3,3,0,1,"open",30.299778,59.88041,"local","wet","clouds"
"5543","pedestrian_hit",2019-11-09,2020-06-01 17:40:00,"admiral",1,2,0,1,"open",30.305743,59.927184,"local","wet","clouds"
"5544","pedestrian_hit",2019-11-09,2020-06-01 18:00:00,"kalin",1,3,0,2,"part_closed",30.429447,60.012159,"local","wet","rain"
"5545","collision",2019-11-09,2020-06-01 18:00:00,"krasnosel",2,2,0,1,"part_closed",30.180731,59.832977,"local","wet","clouds"
"5546","pedestrian_hit",2019-11-09,2020-06-01 18:20:00,"mosk",1,2,0,1,"open",30.352124,59.865052,"local","wet","clouds"
"5547","pedestrian_hit",2019-11-09,2020-06-01 18:30:00,"krasnosel",1,2,0,1,"open",30.188928,59.85932,"local","wet","clouds"
"5548","pedestrian_hit",2019-11-09,2020-06-01 18:45:00,"primorsk",1,2,0,1,"open",30.227423,59.989286,"local","wet","rain"
"5549","pedestrian_hit",2019-11-09,2020-06-01 19:10:00,"primorsk",1,2,1,1,"open",30.0247,60.01,"local","wet","clouds"
"5550","bicycle_hit",2019-11-09,2020-06-01 19:20:00,"nevski",2,2,0,1,"open",30.424726,59.918441,"local","unknown","unknown"
"5551","hit_run",2019-11-09,2020-06-01 19:20:00,"primorsk",2,2,0,1,"open",30.221432,59.999838,"local","wet","rain"
"5552","collision",2019-11-09,2020-06-01 20:30:00,"mosk",2,2,0,1,"part_closed",30.346148,59.882693,"local","wet","clouds"
"5553","collision",2019-11-09,2020-06-01 20:45:00,"vyborg",2,3,0,1,"part_closed",30.324508,60.011274,"local","unknown","clouds"
"5554","pedestrian_hit",2019-11-09,2020-06-01 23:20:00,"krasnogvard",1,2,0,1,"part_closed",30.43126,59.96007,"local","unknown","rain"
"5555","collision",2019-11-09,2020-06-01 23:40:00,"vyborg",2,2,0,1,"part_closed",30.324422,59.979056,"local","unknown","unknown"
"5556","pedestrian_hit",2019-11-10,2020-06-01 00:01:00,"krasnosel",1,3,0,2,"open",30.183048,59.865149,"local","wet","clouds"
"5557","collision",2019-11-10,2020-06-01 00:35:00,"center",4,5,0,1,"open",30.373989,59.927587,"local","wet","rain"
"5558","hit_run",2019-11-10,2020-06-01 01:45:00,"frunz",2,2,0,2,"part_closed",30.440369,59.829419,"federal","wet","fog"
"5559","collision",2019-11-10,2020-06-01 02:50:00,"vyborg",3,5,0,2,"part_closed",30.352092,59.985958,"local","unknown","unknown"
"5560","collision",2019-11-10,2020-06-01 02:50:00,"nevski",2,3,0,1,"open",30.481975,59.918376,"local","wet","clouds"
"5561","collision",2019-11-10,2020-06-01 02:59:00,"vasil",2,4,0,2,"open",30.300357,59.9452,"local","wet","clouds"
"5562","off_road",2019-11-10,2020-06-01 11:20:00,"primorsk",1,3,0,2,"open",30.061383,60.003342,"local","wet","rain"
"5563","passenger_fall",2019-11-10,2020-06-01 13:00:00,"primorsk",1,2,0,1,"open",30.296688,60.005938,"local","wet","rain"
"5564","hit_run",2019-11-10,2020-06-01 14:35:00,"vyborg",2,5,0,3,"part_closed",30.356255,59.986543,"local","wet","unknown"
"5565","collision",2019-11-10,2020-06-01 15:57:00,"primorsk",2,2,0,1,"part_closed",30.240598,60.01543,"local","dry","clouds"
"5566","collision",2019-11-10,2020-06-01 17:50:00,"primorsk",2,2,0,1,"open",30.306087,59.991089,"local","wet","rain"
"5567","collision",2019-11-10,2020-06-01 18:00:00,"kronshtadt",2,4,0,1,"part_closed",29.715872,60.011258,"federal","wet","clouds"
"5568","pedestrian_hit",2019-11-10,2020-06-01 18:15:00,"primorsk",1,2,1,0,"open",30.237679,60.017564,"local","wet","rain"
"5569","pedestrian_hit",2019-11-10,2020-06-01 18:35:00,"kalin",1,2,0,1,"part_closed",30.414265,60.029631,"local","unknown","clouds"
"5570","pedestrian_hit",2019-11-10,2020-06-01 19:00:00,"center",1,2,0,1,"part_closed",30.329647,59.946334,"local","unknown","rain"
"5571","pedestrian_hit",2019-11-10,2020-06-01 19:32:00,"mosk",1,2,1,0,"open",30.362799,59.855829,"local","wet","clouds"
"5572","collision",2019-11-10,2020-06-01 19:55:00,"nevski",2,2,0,1,"part_closed",30.474905,59.852489,"federal","wet","rain"
"5573","pedestrian_hit",2019-11-10,2020-06-01 20:00:00,"vyborg",1,2,0,1,"open",30.354377,59.99448,"local","dry","clouds"
"5574","pedestrian_hit",2019-11-10,2020-06-01 20:58:00,"petrograd",1,2,0,1,"open",30.282118,59.962675,"not_specified","wet","clouds"
"5575","collision",2019-11-10,2020-06-01 21:30:00,"mosk",2,2,0,1,"part_closed",30.285852,59.831327,"federal","wet","rain"
"5576","collision",2019-11-10,2020-06-01 23:44:00,"primorsk",2,2,1,0,"part_closed",30.226376,60.01603,"private","wet","clouds"
"5577","collision",2019-11-11,2020-06-01 06:10:00,"center",2,2,0,1,"part_closed",30.348734,59.945582,"local","wet","clouds"
"5578","collision",2019-11-11,2020-06-01 07:30:00,"mosk",2,3,0,1,"open",30.324712,59.798195,"local","wet","clouds"
"5579","bicycle_hit",2019-11-11,2020-06-01 07:40:00,"krasnogvard",2,2,0,1,"part_closed",30.435412,59.94362,"local","wet","clouds"
"5580","off_road",2019-11-11,2020-06-01 08:00:00,"krasnosel",1,1,0,1,"open",30.132462,59.777955,"local","wet","clouds"
"5581","obstacle_hit",2019-11-11,2020-06-01 08:10:00,"vyborg",3,4,0,1,"part_closed",30.360503,60.056541,"local","unknown","unknown"
"5582","collision",2019-11-11,2020-06-01 10:50:00,"kirov",2,3,0,1,"open",30.257217,59.851788,"local","dry","clear"
"5583","collision",2019-11-11,2020-06-01 11:30:00,"krasnogvard",2,3,0,1,"part_closed",30.409706,59.948564,"local","wet","clouds"
"5584","obstacle_hit",2019-11-11,2020-06-01 13:10:00,"vyborg",1,2,0,1,"part_closed",30.316708,60.028821,"local","unknown","unknown"
"5585","passenger_fall",2019-11-11,2020-06-01 16:00:00,"frunz",1,2,0,1,"open",30.360482,59.890277,"local","wet","clouds"
"5586","bicycle_hit",2019-11-11,2020-06-01 16:05:00,"vyborg",2,2,1,0,"part_closed",30.366458,60.036142,"local","unknown","unknown"
"5587","pedestrian_hit",2019-11-11,2020-06-01 16:40:00,"vyborg",1,2,1,0,"part_closed",30.348229,60.059245,"local","unknown","clouds"
"5588","pedestrian_hit",2019-11-11,2020-06-01 17:15:00,"admiral",1,2,0,1,"part_closed",30.271025,59.902057,"local","wet","clouds"
"5589","pedestrian_hit",2019-11-11,2020-06-01 17:35:00,"mosk",1,3,1,1,"part_closed",30.355471,59.834126,"local","wet","clouds"
"5590","pedestrian_hit",2019-11-11,2020-06-01 19:30:00,"primorsk",1,2,0,1,"open",30.22208,59.999437,"local","wet","clouds"
"5591","pedestrian_hit",2019-11-11,2020-06-01 19:45:00,"admiral",1,2,0,1,"open",30.291345,59.904612,"local","wet","clouds"
"5592","collision",2019-11-11,2020-06-01 21:10:00,"admiral",2,2,0,1,"open",30.297343,59.916521,"local","wet","clouds"
"5593","collision",2019-11-12,2020-06-01 00:01:00,"kalin",2,2,0,1,"part_closed",30.435991,60.004093,"local","wet","clear"
"5594","collision",2019-11-12,2020-06-01 03:07:00,"vyborg",2,2,0,1,"part_closed",30.360578,60.016009,"local","unknown","clouds"
"5595","pedestrian_hit",2019-11-12,2020-06-01 07:45:00,"pushkin",1,2,0,1,"open",30.384986,59.808254,"local","wet","clouds"
"5596","pedestrian_hit",2019-11-12,2020-06-01 08:10:00,"nevski",1,2,0,1,"part_closed",30.446323,59.863059,"local","wet","clouds"
"5597","collision",2019-11-12,2020-06-01 08:10:00,"kolpino",2,3,0,1,"open",30.603265,59.749461,"local","dry","clouds"
"5598","pedestrian_hit",2019-11-12,2020-06-01 08:15:00,"pushkin",1,2,0,1,"open",30.457213,59.733561,"local","wet","clouds"
"5599","pedestrian_hit",2019-11-12,2020-06-01 08:20:00,"nevski",1,2,0,1,"open",30.486835,59.88905,"not_specified","wet","clouds"
"5600","collision",2019-11-12,2020-06-01 08:45:00,"krasnogvard",2,4,0,2,"part_closed",30.471954,59.950863,"local","unknown","unknown"
"5601","collision",2019-11-12,2020-06-01 09:10:00,"kalin",3,4,0,1,"part_closed",30.429811,59.988448,"local","dry","clouds"
"5602","pedestrian_hit",2019-11-12,2020-06-01 09:43:00,"kalin",1,2,0,1,"part_closed",30.423374,60.034502,"not_specified","dry","clouds"
"5603","pedestrian_hit",2019-11-12,2020-06-01 10:10:00,"kalin",1,3,0,2,"part_closed",30.385995,60.042529,"local","unknown","clear"
"5604","pedestrian_hit",2019-11-12,2020-06-01 10:30:00,"vyborg",1,2,0,1,"open",30.323585,60.012411,"local","dry","clear"
"5605","collision",2019-11-12,2020-06-01 11:40:00,"frunz",2,3,0,1,"part_closed",30.377229,59.845758,"local","dry","clouds"
"5606","passenger_fall",2019-11-12,2020-06-01 13:00:00,"vyborg",1,2,0,1,"open",30.339721,60.041596,"local","unknown","clear"
"5607","collision",2019-11-12,2020-06-01 14:05:00,"admiral",4,3,0,1,"part_closed",30.267924,59.908932,"local","dry","clouds"
